Airline,Date_of_Journey,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,2019-06-01,Delhi,Cochin,05:10:00,10:05:00,295.0,1,No Info,6842
Jet Airways,2019-03-09,Delhi,Cochin,00:20:00,04:25:00,1685.0,1,In-flight meal not included,11848
IndiGo,2019-03-24,Banglore,New Delhi,18:25:00,21:20:00,175.0,0,No Info,7303
Jet Airways,2019-05-27,Delhi,Cochin,08:00:00,04:25:00,1225.0,1,In-flight meal not included,12898
IndiGo,2019-06-12,Delhi,Cochin,09:15:00,21:00:00,705.0,1,No Info,6838
Air Asia,2019-03-27,Delhi,Cochin,07:55:00,13:10:00,315.0,1,No Info,6151
IndiGo,2019-05-18,Kolkata,Banglore,09:35:00,12:20:00,165.0,0,No Info,4804
Jet Airways,2019-06-24,Delhi,Cochin,21:50:00,19:00:00,1270.0,1,In-flight meal not included,10262
IndiGo,2019-04-06,Kolkata,Banglore,11:30:00,14:05:00,155.0,0,No Info,4174
IndiGo,2019-06-24,Delhi,Cochin,06:50:00,12:10:00,320.0,1,No Info,5298
Jet Airways,2019-03-12,Banglore,New Delhi,07:00:00,21:20:00,860.0,1,No Info,13817
Multiple Carriers,2019-05-21,Delhi,Cochin,11:30:00,19:15:00,465.0,1,No Info,14848
Air India,2019-03-24,Kolkata,Banglore,09:50:00,23:15:00,2245.0,2,No Info,14410
Air India,2019-06-09,Banglore,Delhi,10:00:00,12:45:00,165.0,0,No Info,6961
Multiple Carriers,2019-05-27,Delhi,Cochin,12:50:00,01:30:00,760.0,1,No Info,6795
Jet Airways,2019-05-27,Mumbai,Hyderabad,10:20:00,11:50:00,90.0,0,No Info,8040
SpiceJet,2019-03-21,Mumbai,Hyderabad,05:45:00,07:05:00,80.0,0,No Info,3173
Jet Airways,2019-04-06,Banglore,Delhi,18:55:00,22:00:00,185.0,0,In-flight meal not included,4544
Multiple Carriers,2019-05-18,Delhi,Cochin,08:00:00,19:00:00,660.0,1,No Info,10197
Air India,2019-05-06,Banglore,Delhi,10:00:00,12:45:00,165.0,0,No Info,5228
IndiGo,2019-04-09,Kolkata,Banglore,11:30:00,16:05:00,275.0,1,No Info,4966
SpiceJet,2019-05-15,Kolkata,Banglore,09:00:00,11:25:00,145.0,0,No check-in baggage included,3841
GoAir,2019-06-06,Kolkata,Banglore,23:30:00,07:45:00,495.0,1,No Info,6686
Jet Airways,2019-05-21,Kolkata,Banglore,21:10:00,08:15:00,665.0,1,In-flight meal not included,10844
Multiple Carriers,2019-03-27,Delhi,Cochin,07:10:00,22:20:00,910.0,1,No Info,6145
IndiGo,2019-06-27,Kolkata,Banglore,22:15:00,00:50:00,155.0,0,No Info,4804
IndiGo,2019-06-01,Banglore,Delhi,07:10:00,10:05:00,175.0,0,No Info,4823
Multiple Carriers,2019-03-06,Delhi,Cochin,11:30:00,19:15:00,465.0,1,No Info,15077
IndiGo,2019-03-18,Mumbai,Hyderabad,12:00:00,13:25:00,85.0,0,No Info,2754
Multiple Carriers,2019-03-06,Delhi,Cochin,16:00:00,01:35:00,575.0,1,In-flight meal not included,15136
Jet Airways,2019-05-06,Kolkata,Banglore,06:30:00,18:15:00,705.0,1,In-flight meal not included,10844
Multiple Carriers,2019-05-15,Delhi,Cochin,11:25:00,19:00:00,455.0,1,No Info,9103
Multiple Carriers,2019-06-27,Delhi,Cochin,11:30:00,19:15:00,465.0,1,No Info,14848
IndiGo,2019-06-21,Chennai,Kolkata,05:15:00,07:40:00,145.0,0,No Info,3540
Vistara,2019-03-24,Kolkata,Banglore,17:00:00,18:45:00,1545.0,1,No Info,13100
Multiple Carriers,2019-05-21,Delhi,Cochin,07:30:00,19:00:00,690.0,1,No Info,9315
IndiGo,2019-05-03,Banglore,Delhi,16:55:00,19:55:00,180.0,0,No Info,4823
Multiple Carriers,2019-05-15,Delhi,Cochin,15:05:00,01:30:00,625.0,2,No Info,16840
Vistara,2019-03-21,Chennai,Kolkata,07:05:00,09:20:00,135.0,0,No Info,3739
IndiGo,2019-06-06,Mumbai,Hyderabad,09:15:00,10:45:00,90.0,0,No Info,4049
Air India,2019-06-09,Kolkata,Banglore,05:50:00,08:55:00,1625.0,2,No Info,12723
IndiGo,2019-04-15,Delhi,Cochin,05:05:00,16:10:00,665.0,1,No Info,6171
Jet Airways,2019-06-27,Delhi,Cochin,12:15:00,12:35:00,1460.0,2,No Info,14300
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,19:40:00,345.0,1,In-flight meal not included,11134
IndiGo,2019-04-03,Mumbai,Hyderabad,19:05:00,20:35:00,90.0,0,No Info,2754
Jet Airways,2019-05-21,Delhi,Cochin,14:00:00,12:35:00,1355.0,1,In-flight meal not included,12898
Jet Airways,2019-03-12,Banglore,New Delhi,09:45:00,14:25:00,280.0,1,No Info,12295
Jet Airways,2019-03-06,Delhi,Cochin,19:10:00,18:50:00,2860.0,2,No Info,20694
IndiGo,2019-06-01,Mumbai,Hyderabad,06:25:00,07:55:00,90.0,0,No Info,4049
Jet Airways,2019-06-06,Kolkata,Banglore,20:25:00,10:55:00,870.0,1,In-flight meal not included,10539
IndiGo,2019-05-03,Kolkata,Banglore,17:15:00,19:50:00,155.0,0,No Info,4804
IndiGo,2019-03-15,Kolkata,Banglore,05:30:00,08:20:00,170.0,0,No Info,4148
Air India,2019-05-18,Delhi,Cochin,13:00:00,19:15:00,375.0,1,No Info,10191
IndiGo,2019-03-24,Banglore,New Delhi,00:40:00,03:25:00,165.0,0,No Info,4777
SpiceJet,2019-03-21,Chennai,Kolkata,08:20:00,10:35:00,135.0,0,No check-in baggage included,3332
SpiceJet,2019-05-01,Chennai,Kolkata,09:45:00,12:00:00,135.0,0,No check-in baggage included,3543
IndiGo,2019-04-24,Kolkata,Banglore,21:25:00,00:05:00,160.0,0,No Info,4804
Multiple Carriers,2019-03-03,Delhi,Cochin,07:05:00,21:20:00,855.0,2,No Info,8291
Air India,2019-06-06,Delhi,Cochin,10:00:00,19:15:00,555.0,1,No Info,9194
IndiGo,2019-03-18,Mumbai,Hyderabad,21:20:00,22:45:00,85.0,0,No Info,2227
IndiGo,2019-06-03,Delhi,Cochin,07:30:00,21:00:00,810.0,1,No Info,6093
IndiGo,2019-06-21,Kolkata,Banglore,11:30:00,14:05:00,155.0,0,No Info,4804
Jet Airways,2019-06-21,Banglore,Delhi,08:20:00,11:20:00,180.0,0,In-flight meal not included,5769
Air India,2019-03-06,Banglore,New Delhi,08:15:00,22:55:00,880.0,2,No Info,13942
Jet Airways,2019-06-06,Kolkata,Banglore,20:00:00,12:00:00,960.0,1,In-flight meal not included,10844
IndiGo,2019-06-09,Delhi,Cochin,10:35:00,01:30:00,895.0,1,No Info,6104
Multiple Carriers,2019-06-27,Delhi,Cochin,07:30:00,19:15:00,705.0,1,No Info,8266
IndiGo,2019-03-21,Delhi,Cochin,10:45:00,15:30:00,285.0,1,No Info,6218
Jet Airways,2019-06-15,Banglore,Delhi,06:00:00,08:45:00,165.0,0,In-flight meal not included,7229
Multiple Carriers,2019-03-09,Delhi,Cochin,08:00:00,19:15:00,675.0,1,No Info,19332
Air India,2019-06-06,Kolkata,Banglore,05:50:00,08:55:00,1625.0,2,No Info,12723
IndiGo,2019-03-06,Chennai,Kolkata,07:55:00,10:15:00,140.0,0,No Info,7295
Air India,2019-05-24,Banglore,Delhi,17:00:00,19:45:00,165.0,0,No Info,7171
Jet Airways,2019-03-12,Banglore,New Delhi,21:25:00,10:45:00,800.0,1,No Info,13817
Multiple Carriers,2019-03-21,Delhi,Cochin,07:30:00,15:30:00,480.0,1,No Info,11269
Jet Airways,2019-03-01,Banglore,New Delhi,16:55:00,09:00:00,965.0,1,1 Long layover,25735
Jet Airways,2019-06-03,Delhi,Cochin,05:30:00,19:00:00,810.0,2,In-flight meal not included,11507
Jet Airways,2019-05-24,Kolkata,Banglore,06:30:00,09:20:00,1610.0,1,In-flight meal not included,9663
Air Asia,2019-03-18,Banglore,New Delhi,05:50:00,08:40:00,170.0,0,No Info,4284
IndiGo,2019-05-15,Delhi,Cochin,23:30:00,04:35:00,305.0,1,No Info,10123
IndiGo,2019-05-15,Delhi,Cochin,06:50:00,16:10:00,560.0,1,No Info,6442
IndiGo,2019-03-24,Chennai,Kolkata,13:20:00,15:35:00,135.0,0,No Info,4752
Air India,2019-04-06,Kolkata,Banglore,19:00:00,11:05:00,965.0,1,No Info,4437
IndiGo,2019-05-21,Delhi,Cochin,17:05:00,22:15:00,310.0,1,No Info,6147
Jet Airways,2019-06-24,Banglore,Delhi,15:15:00,18:10:00,175.0,0,In-flight meal not included,5769
Jet Airways,2019-06-09,Kolkata,Banglore,17:00:00,09:45:00,1005.0,1,No Info,14151
Jet Airways,2019-05-03,Banglore,Delhi,07:10:00,10:10:00,180.0,0,No Info,7229
Jet Airways,2019-03-18,Mumbai,Hyderabad,15:50:00,17:20:00,90.0,0,No Info,5678
Multiple Carriers,2019-05-27,Delhi,Cochin,07:00:00,19:00:00,720.0,1,No Info,10407
Multiple Carriers,2019-05-27,Delhi,Cochin,08:00:00,21:00:00,780.0,1,In-flight meal not included,9450
SpiceJet,2019-05-21,Mumbai,Hyderabad,13:15:00,14:45:00,90.0,0,No Info,2017
Jet Airways,2019-05-06,Kolkata,Banglore,21:10:00,09:20:00,730.0,1,No Info,14388
Jet Airways,2019-05-15,Kolkata,Banglore,09:35:00,14:25:00,1730.0,1,In-flight meal not included,9314
Air India,2019-06-27,Delhi,Cochin,06:50:00,07:40:00,1490.0,2,No Info,14431
Jet Airways,2019-05-18,Delhi,Cochin,08:00:00,19:00:00,660.0,1,In-flight meal not included,12373
Jet Airways,2019-05-18,Kolkata,Banglore,20:00:00,09:20:00,800.0,1,No Info,14781
Jet Airways,2019-03-01,Banglore,New Delhi,20:35:00,11:25:00,890.0,1,No Info,31825
Multiple Carriers,2019-03-21,Delhi,Cochin,07:10:00,21:20:00,850.0,2,In-flight meal not included,5935
Jet Airways,2019-06-06,Delhi,Cochin,21:50:00,19:00:00,1270.0,1,No Info,14714
Air India,2019-06-12,Kolkata,Banglore,20:45:00,23:20:00,155.0,0,No Info,4145
Jet Airways,2019-06-01,Mumbai,Hyderabad,19:35:00,21:05:00,90.0,0,In-flight meal not included,3210
SpiceJet,2019-03-18,Kolkata,Banglore,06:55:00,09:35:00,160.0,0,No Info,4465
Jet Airways,2019-06-09,Kolkata,Banglore,09:35:00,21:05:00,690.0,1,No Info,14676
IndiGo,2019-04-21,Banglore,Delhi,06:05:00,08:50:00,165.0,0,No Info,4423
Jet Airways,2019-05-01,Kolkata,Banglore,20:00:00,09:20:00,800.0,1,In-flight meal not included,9663
Jet Airways,2019-03-24,Kolkata,Banglore,18:55:00,12:00:00,1025.0,1,No Info,14231
Multiple Carriers,2019-06-09,Delhi,Cochin,15:15:00,01:30:00,615.0,1,No Info,6795
Jet Airways,2019-06-06,Kolkata,Banglore,06:30:00,23:35:00,1025.0,1,No Info,14571
IndiGo,2019-06-06,Chennai,Kolkata,05:15:00,07:40:00,145.0,0,No Info,3540
Multiple Carriers,2019-05-09,Delhi,Cochin,17:30:00,01:30:00,480.0,1,No Info,15078
IndiGo,2019-06-27,Chennai,Kolkata,14:45:00,17:05:00,140.0,0,No Info,3597
Multiple Carriers,2019-05-18,Delhi,Cochin,07:10:00,22:30:00,920.0,1,No Info,7740
Multiple Carriers,2019-05-18,Delhi,Cochin,13:15:00,22:30:00,555.0,1,No Info,11188
Jet Airways,2019-06-06,Kolkata,Banglore,20:25:00,14:25:00,1080.0,1,In-flight meal not included,10539
IndiGo,2019-05-12,Chennai,Kolkata,13:15:00,15:35:00,140.0,0,No Info,3597
IndiGo,2019-06-15,Banglore,Delhi,13:00:00,15:50:00,170.0,0,No Info,3943
IndiGo,2019-05-01,Mumbai,Hyderabad,09:10:00,10:40:00,90.0,0,No Info,4575
Jet Airways,2019-06-15,Delhi,Cochin,14:35:00,04:25:00,830.0,2,In-flight meal not included,10919
Jet Airways,2019-03-24,Banglore,New Delhi,11:10:00,14:05:00,175.0,0,No Info,7229
Vistara,2019-03-24,Kolkata,Banglore,17:00:00,22:55:00,355.0,1,No Info,14360
IndiGo,2019-05-27,Chennai,Kolkata,19:35:00,21:55:00,140.0,0,No Info,3597
IndiGo,2019-05-18,Delhi,Cochin,07:35:00,16:10:00,515.0,1,No Info,6442
Jet Airways,2019-05-01,Kolkata,Banglore,14:05:00,12:00:00,1315.0,1,No Info,14388
Jet Airways,2019-06-09,Delhi,Cochin,19:45:00,12:35:00,1010.0,1,In-flight meal not included,10577
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,12:00:00,1170.0,1,In-flight meal not included,10844
Air Asia,2019-03-09,Delhi,Cochin,16:45:00,22:15:00,330.0,1,No Info,8327
IndiGo,2019-06-06,Kolkata,Banglore,10:30:00,16:05:00,335.0,1,No Info,6301
Jet Airways,2019-06-15,Delhi,Cochin,02:15:00,12:35:00,620.0,1,No Info,18371
Jet Airways,2019-05-24,Kolkata,Banglore,21:10:00,12:00:00,890.0,1,In-flight meal not included,9663
Air India,2019-05-09,Banglore,Delhi,13:20:00,16:10:00,170.0,0,No Info,6121
Jet Airways,2019-06-09,Mumbai,Hyderabad,10:20:00,11:50:00,90.0,0,No Info,5678
Jet Airways,2019-06-12,Kolkata,Banglore,16:30:00,19:50:00,1640.0,1,In-flight meal not included,8529
Multiple Carriers,2019-06-09,Delhi,Cochin,03:50:00,11:30:00,460.0,1,No Info,7408
SpiceJet,2019-03-27,Kolkata,Banglore,17:15:00,19:45:00,150.0,0,No Info,3847
Air India,2019-05-06,Chennai,Kolkata,11:40:00,13:55:00,135.0,0,No Info,4667
Jet Airways,2019-05-21,Kolkata,Banglore,14:05:00,23:35:00,570.0,1,No Info,14781
Jet Airways,2019-05-01,Kolkata,Banglore,16:30:00,04:40:00,730.0,1,In-flight meal not included,8586
SpiceJet,2019-06-24,Delhi,Cochin,17:55:00,22:50:00,295.0,1,No Info,4957
Air India,2019-04-24,Banglore,Delhi,17:00:00,19:45:00,165.0,0,No Info,6121
Jet Airways,2019-05-12,Kolkata,Banglore,08:25:00,20:45:00,740.0,1,In-flight meal not included,10844
SpiceJet,2019-06-01,Banglore,Delhi,09:30:00,12:20:00,170.0,0,No Info,3971
SpiceJet,2019-06-09,Kolkata,Banglore,17:10:00,19:40:00,150.0,0,No Info,4174
Multiple Carriers,2019-05-27,Delhi,Cochin,18:15:00,01:30:00,435.0,1,No Info,13377
Air Asia,2019-03-06,Kolkata,Banglore,10:20:00,12:55:00,155.0,0,No Info,4384
Jet Airways,2019-06-09,Delhi,Cochin,17:30:00,19:00:00,1530.0,1,In-flight meal not included,10262
GoAir,2019-04-01,Banglore,Delhi,20:55:00,23:40:00,165.0,0,No Info,4239
Jet Airways,2019-05-15,Kolkata,Banglore,08:25:00,18:15:00,590.0,1,In-flight meal not included,10844
Jet Airways,2019-05-18,Kolkata,Banglore,08:25:00,18:15:00,590.0,1,In-flight meal not included,10844
Multiple Carriers,2019-03-09,Delhi,Cochin,19:00:00,01:35:00,395.0,1,No Info,13677
Vistara,2019-06-01,Banglore,Delhi,19:30:00,22:15:00,165.0,0,No Info,4878
IndiGo,2019-03-01,Banglore,New Delhi,21:20:00,00:15:00,175.0,0,No Info,12649
IndiGo,2019-06-03,Delhi,Cochin,15:10:00,20:00:00,290.0,1,No Info,6493
Multiple Carriers,2019-05-15,Delhi,Cochin,11:30:00,01:30:00,840.0,1,No Info,13727
Multiple Carriers,2019-06-27,Delhi,Cochin,09:45:00,16:10:00,385.0,1,No Info,9646
Jet Airways,2019-03-15,Banglore,New Delhi,09:45:00,14:25:00,280.0,1,In-flight meal not included,6136
Jet Airways,2019-06-12,Kolkata,Banglore,06:30:00,16:20:00,590.0,1,No Info,13626
Multiple Carriers,2019-05-27,Delhi,Cochin,10:20:00,19:00:00,520.0,1,No Info,9794
IndiGo,2019-06-21,Delhi,Cochin,05:35:00,08:50:00,195.0,0,No Info,5000
Jet Airways,2019-06-15,Delhi,Cochin,14:35:00,04:25:00,830.0,2,No Info,13376
Air India,2019-06-06,Delhi,Cochin,16:40:00,19:15:00,1595.0,2,No Info,9653
Multiple Carriers,2019-03-09,Delhi,Cochin,08:40:00,21:00:00,740.0,1,No Info,18228
Jet Airways,2019-06-09,Kolkata,Banglore,16:30:00,23:35:00,425.0,1,In-flight meal not included,10844
Multiple Carriers,2019-06-12,Delhi,Cochin,10:00:00,21:00:00,660.0,1,No Info,13587
Air Asia,2019-04-12,Banglore,Delhi,23:55:00,02:45:00,170.0,0,No Info,7080
Jet Airways,2019-06-09,Kolkata,Banglore,20:25:00,21:05:00,1480.0,1,In-flight meal not included,10539
IndiGo,2019-06-12,Delhi,Cochin,05:35:00,08:50:00,195.0,0,No Info,5601
IndiGo,2019-03-24,Banglore,New Delhi,06:00:00,08:45:00,165.0,0,No Info,4777
Multiple Carriers,2019-05-27,Delhi,Cochin,08:45:00,21:00:00,735.0,1,No Info,7740
Jet Airways,2019-05-18,Kolkata,Banglore,21:10:00,08:15:00,665.0,1,In-flight meal not included,8586
IndiGo,2019-05-01,Kolkata,Banglore,09:20:00,14:15:00,295.0,1,No Info,8443
SpiceJet,2019-05-12,Chennai,Kolkata,09:45:00,12:00:00,135.0,0,No check-in baggage included,3543
SpiceJet,2019-04-15,Banglore,Delhi,05:55:00,08:35:00,160.0,0,No Info,4423
IndiGo,2019-06-01,Delhi,Cochin,08:35:00,22:30:00,835.0,1,No Info,6442
Multiple Carriers,2019-06-27,Delhi,Cochin,10:00:00,01:30:00,930.0,1,No Info,13377
IndiGo,2019-03-27,Delhi,Cochin,02:35:00,08:30:00,355.0,1,No Info,7731
Air India,2019-06-18,Delhi,Cochin,05:10:00,08:00:00,170.0,0,No Info,5201
Jet Airways,2019-03-21,Banglore,New Delhi,11:40:00,20:20:00,520.0,1,In-flight meal not included,7832
Jet Airways,2019-04-01,Kolkata,Banglore,20:25:00,10:55:00,870.0,1,No Info,11467
Air India,2019-06-27,Delhi,Cochin,10:55:00,19:15:00,500.0,2,No Info,11753
IndiGo,2019-03-09,Delhi,Cochin,20:30:00,01:35:00,305.0,1,No Info,6937
Jet Airways,2019-06-27,Delhi,Cochin,13:25:00,12:35:00,1390.0,2,No Info,12819
Jet Airways,2019-05-18,Delhi,Cochin,21:50:00,04:25:00,395.0,1,No Info,15554
Jet Airways,2019-03-12,Mumbai,Hyderabad,19:40:00,21:10:00,90.0,0,No Info,5678
Multiple Carriers,2019-05-09,Delhi,Cochin,15:00:00,01:30:00,630.0,1,No Info,15078
Air India,2019-05-01,Kolkata,Banglore,05:50:00,23:15:00,1045.0,2,No Info,10991
GoAir,2019-04-18,Banglore,Delhi,07:45:00,10:40:00,175.0,0,No Info,5048
Jet Airways,2019-05-01,Kolkata,Banglore,14:05:00,04:40:00,875.0,1,In-flight meal not included,8586
SpiceJet,2019-05-03,Kolkata,Banglore,09:00:00,11:25:00,145.0,0,No Info,3873
Air India,2019-06-24,Delhi,Cochin,17:20:00,09:25:00,965.0,1,No Info,7480
Jet Airways,2019-06-21,Banglore,Delhi,07:10:00,10:10:00,180.0,0,In-flight meal not included,5769
Multiple Carriers,2019-05-27,Delhi,Cochin,19:00:00,01:30:00,390.0,1,No Info,7198
Vistara,2019-05-21,Kolkata,Banglore,07:10:00,20:20:00,790.0,1,No Info,9345
Jet Airways,2019-05-06,Kolkata,Banglore,20:00:00,09:20:00,800.0,1,No Info,14388
Air India,2019-06-03,Delhi,Cochin,05:15:00,19:15:00,2280.0,3,No Info,10493
Jet Airways,2019-05-24,Kolkata,Banglore,16:30:00,22:35:00,365.0,1,No Info,14571
SpiceJet,2019-06-12,Kolkata,Banglore,15:05:00,20:20:00,315.0,1,No Info,4649
Multiple Carriers,2019-03-27,Delhi,Cochin,07:00:00,21:00:00,840.0,1,No Info,6358
IndiGo,2019-06-12,Mumbai,Hyderabad,06:25:00,07:55:00,90.0,0,No Info,4049
Jet Airways,2019-03-06,Banglore,New Delhi,19:55:00,22:35:00,160.0,0,No Info,18308
SpiceJet,2019-04-15,Delhi,Cochin,08:45:00,13:15:00,270.0,1,No Info,5830
Air India,2019-05-15,Banglore,Delhi,13:20:00,16:10:00,170.0,0,No Info,5228
Jet Airways,2019-03-21,Banglore,New Delhi,08:55:00,21:20:00,745.0,1,In-flight meal not included,7832
Multiple Carriers,2019-06-24,Delhi,Cochin,10:35:00,19:15:00,520.0,1,No Info,7155
IndiGo,2019-05-06,Banglore,Delhi,20:00:00,22:50:00,170.0,0,No Info,4823
IndiGo,2019-03-27,Delhi,Cochin,08:25:00,15:30:00,425.0,1,No Info,8075
SpiceJet,2019-03-18,Chennai,Kolkata,08:20:00,10:35:00,135.0,0,No Info,3859
Jet Airways,2019-03-21,Delhi,Cochin,16:10:00,18:50:00,1600.0,2,No Info,13180
SpiceJet,2019-04-27,Banglore,Delhi,09:30:00,12:20:00,170.0,0,No check-in baggage included,4885
Vistara,2019-03-01,Banglore,New Delhi,07:00:00,09:40:00,160.0,0,No Info,21520
Air India,2019-05-15,Kolkata,Banglore,19:00:00,11:05:00,965.0,1,No Info,6117
Multiple Carriers,2019-05-27,Delhi,Cochin,09:15:00,19:15:00,600.0,1,No Info,9149
Air India,2019-03-06,Mumbai,Hyderabad,09:15:00,09:15:00,1440.0,1,No Info,9535
SpiceJet,2019-03-24,Banglore,New Delhi,05:45:00,08:35:00,170.0,0,No Info,4377
Multiple Carriers,2019-06-12,Delhi,Cochin,13:05:00,22:30:00,565.0,1,No Info,9646
Jet Airways,2019-05-21,Delhi,Cochin,18:15:00,12:35:00,1100.0,1,In-flight meal not included,12898
Multiple Carriers,2019-03-27,Delhi,Cochin,15:05:00,01:35:00,630.0,1,No Info,12327
Air India,2019-06-09,Chennai,Kolkata,11:40:00,13:55:00,135.0,0,No Info,4667
Jet Airways,2019-05-01,Kolkata,Banglore,16:30:00,08:15:00,945.0,1,No Info,13941
Jet Airways,2019-05-06,Kolkata,Banglore,09:35:00,22:05:00,750.0,1,In-flight meal not included,10703
Multiple Carriers,2019-05-21,Delhi,Cochin,12:50:00,01:30:00,760.0,1,No Info,7485
SpiceJet,2019-04-24,Delhi,Cochin,17:55:00,22:50:00,295.0,1,No Info,4957
IndiGo,2019-05-09,Delhi,Cochin,16:10:00,22:30:00,380.0,1,No Info,6704
Air Asia,2019-05-12,Banglore,Delhi,23:55:00,02:45:00,170.0,0,No Info,4483
Jet Airways,2019-03-27,Delhi,Cochin,05:10:00,19:45:00,2315.0,2,In-flight meal not included,8098
Air India,2019-03-12,Banglore,New Delhi,08:50:00,23:25:00,875.0,2,No Info,13250
IndiGo,2019-03-18,Kolkata,Banglore,05:30:00,08:20:00,170.0,0,No Info,4462
Multiple Carriers,2019-05-15,Delhi,Cochin,14:00:00,01:30:00,690.0,1,No Info,13727
Jet Airways,2019-05-09,Delhi,Cochin,14:00:00,12:35:00,1355.0,1,In-flight meal not included,12373
SpiceJet,2019-04-01,Kolkata,Banglore,15:05:00,20:20:00,315.0,1,No Info,4649
Jet Airways,2019-04-01,Kolkata,Banglore,14:05:00,20:45:00,400.0,1,No Info,13364
Jet Airways,2019-05-21,Kolkata,Banglore,14:05:00,20:45:00,400.0,1,In-flight meal not included,10844
Air Asia,2019-03-03,Banglore,New Delhi,05:50:00,08:40:00,170.0,0,No Info,7074
SpiceJet,2019-03-01,Mumbai,Hyderabad,05:45:00,07:05:00,80.0,0,No Info,12475
Air India,2019-05-15,Chennai,Kolkata,11:40:00,13:55:00,135.0,0,No Info,4667
Jet Airways,2019-04-06,Delhi,Cochin,22:50:00,12:35:00,825.0,1,In-flight meal not included,5177
IndiGo,2019-06-03,Delhi,Cochin,14:20:00,22:30:00,490.0,1,No Info,6938
Jet Airways,2019-05-18,Mumbai,Hyderabad,19:35:00,21:05:00,90.0,0,In-flight meal not included,3210
Jet Airways,2019-05-09,Delhi,Cochin,11:00:00,14:15:00,195.0,0,No Info,9564
Vistara,2019-05-18,Kolkata,Banglore,20:20:00,18:50:00,1350.0,1,No Info,9555
Jet Airways,2019-03-01,Banglore,New Delhi,05:45:00,21:20:00,935.0,1,No Info,27992
Air India,2019-05-18,Delhi,Cochin,07:05:00,09:25:00,1580.0,2,No Info,10975
Multiple Carriers,2019-03-21,Delhi,Cochin,09:10:00,19:15:00,605.0,1,No Info,8601
IndiGo,2019-05-01,Chennai,Kolkata,11:35:00,14:00:00,145.0,0,No Info,4332
Vistara,2019-06-24,Delhi,Cochin,06:00:00,09:10:00,190.0,0,No Info,6216
IndiGo,2019-05-24,Kolkata,Banglore,09:20:00,14:15:00,295.0,1,No Info,9376
Jet Airways,2019-05-01,Kolkata,Banglore,17:00:00,19:10:00,1570.0,1,No Info,11467
Jet Airways,2019-05-18,Delhi,Cochin,22:50:00,04:25:00,335.0,1,No Info,15554
Jet Airways,2019-05-24,Kolkata,Banglore,20:00:00,18:15:00,1335.0,1,In-flight meal not included,10844
SpiceJet,2019-05-12,Mumbai,Hyderabad,05:45:00,07:15:00,90.0,0,No Info,2017
Air India,2019-06-15,Delhi,Cochin,05:00:00,07:40:00,1600.0,2,No Info,10231
Jet Airways,2019-03-09,Delhi,Cochin,21:50:00,04:25:00,395.0,1,No Info,15029
Jet Airways,2019-05-01,Kolkata,Banglore,09:35:00,19:10:00,575.0,1,In-flight meal not included,9314
Jet Airways,2019-06-27,Delhi,Cochin,05:30:00,19:00:00,810.0,2,No Info,13292
IndiGo,2019-05-27,Banglore,Delhi,20:00:00,22:50:00,170.0,0,No Info,4823
Vistara,2019-05-15,Kolkata,Banglore,17:00:00,10:45:00,1065.0,1,No Info,8452
Air Asia,2019-05-27,Banglore,Delhi,23:55:00,02:45:00,170.0,0,No Info,3383
Jet Airways,2019-06-15,Delhi,Cochin,07:05:00,12:35:00,330.0,1,In-flight meal not included,10262
Vistara,2019-05-21,Kolkata,Banglore,20:20:00,22:40:00,1580.0,1,No Info,8452
IndiGo,2019-05-12,Delhi,Cochin,05:35:00,08:50:00,195.0,0,No Info,6015
Jet Airways,2019-06-12,Delhi,Cochin,14:00:00,19:00:00,300.0,1,In-flight meal not included,10262
SpiceJet,2019-04-09,Banglore,Delhi,09:30:00,12:20:00,170.0,0,No Info,4423
SpiceJet,2019-05-21,Kolkata,Banglore,06:55:00,09:30:00,155.0,0,No check-in baggage included,3841
Jet Airways,2019-03-03,Banglore,New Delhi,11:40:00,00:45:00,785.0,1,In-flight meal not included,13502
Air India,2019-03-06,Mumbai,Hyderabad,05:05:00,16:55:00,710.0,2,No Info,16697
Multiple Carriers,2019-06-15,Delhi,Cochin,10:00:00,01:30:00,930.0,1,No Info,8510
Jet Airways,2019-05-06,Kolkata,Banglore,20:00:00,19:50:00,1430.0,1,No Info,14388
Jet Airways,2019-06-24,Delhi,Cochin,05:30:00,12:35:00,425.0,2,In-flight meal not included,13344
Jet Airways,2019-06-12,Banglore,Delhi,07:10:00,10:10:00,180.0,0,In-flight meal not included,5769
IndiGo,2019-05-01,Chennai,Kolkata,14:45:00,17:05:00,140.0,0,No Info,3597
IndiGo,2019-03-09,Banglore,New Delhi,01:30:00,04:15:00,165.0,0,No Info,6860
IndiGo,2019-06-18,Delhi,Cochin,14:20:00,17:35:00,195.0,0,No Info,5000
IndiGo,2019-06-03,Chennai,Kolkata,13:15:00,15:35:00,140.0,0,No Info,3597
IndiGo,2019-05-01,Kolkata,Banglore,15:30:00,18:05:00,155.0,0,No Info,4804
IndiGo,2019-03-06,Delhi,Cochin,05:35:00,08:50:00,195.0,0,No Info,7673
Air India,2019-05-27,Delhi,Cochin,17:20:00,09:25:00,965.0,1,No Info,7480
Air India,2019-05-21,Delhi,Cochin,08:00:00,19:15:00,675.0,1,No Info,8372
